series,horizon,median,pi80_lo,pi80_hi,pi90_lo,pi90_hi
guitars,47,8.255587147394648,7.518047307486096,8.933654284128405,7.263344713507511,9.155041055096635
guitars,48,8.252932340174052,7.511178557536481,8.936179648632105,7.2641517813729255,9.170966597041375
guitars,49,8.25344513277329,7.5061356308839615,8.956685497301734,7.2529846724277975,9.1757966131843
guitars,50,8.258405631036407,7.500786424754243,8.964937623540798,7.245451780228468,9.193443463201916
guitars,51,8.258667944189547,7.4982143438084785,8.984022387190123,7.236895905210857,9.221572316271313
guitars,52,8.262904900506324,7.493238835336115,9.001410029935808,7.230180175406333,9.23534444626883
guitars,53,8.26905638348729,7.483566390973536,9.003619963381112,7.220386227873578,9.237728449377071
guitars,54,8.272658655350217,7.477808516515877,9.013258160774893,7.213790127444094,9.26005009617999
guitars,55,8.274988053948285,7.486663931042315,9.037323463438046,7.19855847038162,9.260209926732845
guitars,56,8.27797368012202,7.467084624071825,9.042535912912616,7.181825815938251,9.273915345855947
guitars,57,8.274613801697491,7.468712962407008,9.041936873130723,7.168475164355105,9.290188529946214
guitars,58,8.280423742418467,7.466604822302398,9.06032048091663,7.159847000269743,9.294734407002151
guitars,59,8.284559203229275,7.454095460823512,9.076725463343308,7.156375392792637,9.313403496343192
guitars,60,8.288425980866712,7.4549735602327685,9.079269133918615,7.147124473619023,9.327244018499792
guitars,61,8.292159879122277,7.452486418447443,9.087655885853227,7.135712395152707,9.339322215232505
guitars,62,8.298541863207472,7.44723171191088,9.095903090573001,7.1269089663553995,9.347671747849848
guitars,63,8.303142108700172,7.435256714336325,9.105653804481829,7.127086857920112,9.367964896646967
guitars,64,8.302725896353687,7.425613480425169,9.118352791257736,7.107780211913599,9.378980157454798
guitars,65,8.311081697142544,7.4261375475376985,9.134618567017798,7.0975892873117346,9.389784179506337
guitars,66,8.317105328060757,7.4215534503098075,9.147841527248886,7.093899610135411,9.403436931722759
guitars,67,8.317736303810259,7.4229033113508125,9.165059043218575,7.101251008410638,9.42249043885836
guitars,68,8.321546356510272,7.416903271644604,9.181568157431895,7.076997211620922,9.453717381774117
guitars,69,8.325264049633237,7.407576738185363,9.187235978693883,7.05566243418751,9.479926715619085
guitars,70,8.329625334005081,7.404842582598489,9.203319250252003,7.05486952322411,9.488175405550896
guitars,71,8.331851968483349,7.400414448332511,9.2137049969089,7.047976459065801,9.5079319258089
guitars,72,8.331641502065015,7.391621140259067,9.226468783808885,7.023612756853422,9.51091555557539
guitars,73,8.33442642707638,7.387537987005708,9.238071157486708,7.02826769069848,9.52357273468169
guitars,74,8.333480616808227,7.388719973597898,9.245742921061973,7.0282902591088385,9.5329418202317
guitars,75,8.339668270217778,7.374324583738963,9.259368863164315,7.031015487705324,9.540670616328322
guitars,76,8.34779751116331,7.36250244453049,9.269564595145125,7.0005202263295345,9.561944283522163
guitars,77,8.349269215572313,7.3577148872423255,9.279047748254055,7.013884494579216,9.566995703096602
guitars,78,8.353895561710505,7.354240625548274,9.2911778142131,6.996176107860138,9.571665324511795
guitars,79,8.355883594101062,7.349891084303763,9.293740955160784,6.991015846352656,9.583118869882714
guitars,80,8.352903914004889,7.350232699787341,9.316451210380782,6.991512744161344,9.61430723813211
guitars,81,8.353596056946431,7.340987450563969,9.32185420136415,6.981586335579265,9.627453543155431
guitars,82,8.363371609704078,7.32497385570769,9.32725607197295,6.967333227677034,9.626031739712284
guitars,83,8.35730037449362,7.32822985097142,9.336181044007732,6.947915445480564,9.637702874878121
guitars,84,8.36172275826458,7.325932628269721,9.348457821188296,6.93790659094412,9.6602094716688
guitars,85,8.366914604862782,7.309579515676003,9.361589997425536,6.9297325057766885,9.681482161214518
guitars,86,8.37220724223273,7.298908618160795,9.37396938706978,6.928573320537769,9.696200699473808
guitars,87,8.37369464773599,7.295562865255128,9.375426270449154,6.919725371474758,9.702716804253285
guitars,88,8.38046327043055,7.299735395784864,9.397085056698415,6.905659620427213,9.713510645482877
guitars,89,8.378360270647741,7.281225667035552,9.395773533715442,6.90133233420075,9.725983939584816
guitars,90,8.379613134043012,7.285928903560428,9.401274950151333,6.893684087390937,9.732472400853101
guitars,91,8.377454119586796,7.27836231726863,9.417324228158957,6.88325907672348,9.736154923188035
guitars,92,8.382583656742405,7.279776488608835,9.421702324082773,6.875550112500896,9.745320846115005
guitars,93,8.38686939817886,7.285612028644053,9.424441680194255,6.868592810508152,9.75310880872551
