series,horizon,median,pi80_lo,pi80_hi,pi90_lo,pi90_hi
guitars,66,8.19352134173375,7.018923601466293,9.564684813412386,6.717694167454406,9.993576710099918
guitars,67,8.195178025367776,7.012149080199379,9.577797348478688,6.708988937058628,10.010590790587255
guitars,68,8.196835043973852,7.005441925789447,9.590844581949247,6.70036965968735,10.027522084692398
guitars,69,8.198492397619713,6.998800621664803,9.603828031014798,6.691834393742487,10.044372535082612
guitars,70,8.200150086373101,6.9922237063744035,9.61674915774559,6.683381268261487,10.061144013789926
guitars,71,8.201808110301771,6.985709770833228,9.629609371846009,6.675008479385825,10.07783832574269
guitars,72,8.203466469473492,6.9792574557419,9.642410033235002,6.666714287052947,10.094457212073625
guitars,73,8.205125163956048,6.972865449167329,9.65515245446538,6.658497011894691,10.111002353221382
guitars,74,8.206784193817242,6.966532484272262,9.667837902994316,6.650355032326657,10.12747537184122
guitars,75,8.208443559124882,6.96025733718267,9.680467603315922,6.642286781814328,10.143877835538808
guitars,76,8.210103259946795,6.954038824982928,9.693042738966081,6.634290746303051,10.160211259440322
guitars,77,8.211763296350815,6.947875803829531,9.705564454408734,6.626365461800001,10.17647710861042
guitars,78,8.213423668404804,6.941767167174901,9.718033856812088,6.6185095120973285,10.192676800329146
guitars,79,8.215084376176621,6.935711844093527,9.730452017722433,6.610721526626514,10.208811706237537
guitars,80,8.216745419734151,6.929708797703354,9.742819974642792,6.603000178434837,10.224883154361164
guitars,81,8.218406799145285,6.923757023675859,9.75513873252284,6.595344182275581,10.240892431019946
guitars,82,8.220068514477926,6.917855548828809,9.767409265166116,6.587752292804231,10.256840782631915
guitars,83,8.221730565800005,6.912003429796184,9.779632516560156,6.580223302873623,10.272729417418118
guitars,84,8.223392953179454,6.906199751770109,9.791809402134497,6.572756041921415,10.288559507015098
guitars,85,8.22505567668422,6.90044362731016,9.803940809951424,6.565349374443931,10.304332188001071
guitars,86,8.226718736382264,6.894734195215627,9.81602760183366,6.558002198550742,10.320048563341347
guitars,87,8.228382132341567,6.889070619456759,9.828070614433177,6.550713444594846,10.335709703758152
guitars,88,8.230045864630117,6.883452088161232,9.840070660244676,6.5434820738736565,10.35131664902963
